Дата замера;Скважина;Время;Способ эксплуатации;Режим;Рпр(ТМ);Рзаб(Рпр);Рзаб(Нд);Рзаб(иссл)
2018-06-09;1449;00:00:00;2;2;0.0;168.1;136.9;159.4
2018-06-10;1449;00:00:00;2;2;0.0;168.1;136.9;159.4
2018-06-11;1449;00:00:00;2;2;0.0;168.1;136.9;159.4
2018-06-12;1449;00:00:00;2;2;0.0;168.1;136.9;159.4
2018-06-13;1449;00:00:00;2;2;0.0;168.1;136.9;159.4
2018-06-14;1449;00:00:00;2;2;0.0;168.1;136.9;159.4
2018-06-15;1449;00:00:00;2;2;0.0;168.1;136.9;159.4
2018-06-16;1449;00:00:00;2;2;0.0;168.1;136.9;159.4
2018-06-17;1449;00:00:00;2;2;0.0;168.1;136.9;159.4
2018-06-18;1449;00:00:00;2;2;0.0;168.1;136.9;159.4
2018-06-19;1449;00:00:00;2;2;0.0;168.1;136.9;159.4
2018-06-20;1449;00:00:00;2;2;0.0;168.1;136.9;159.4
2018-06-21;1449;00:00:00;2;2;0.0;168.1;136.9;159.4
2018-06-22;1449;00:00:00;2;2;0.0;168.1;136.9;159.4
2018-06-23;1449;00:00:00;2;2;0.0;168.1;136.9;159.4
2018-06-24;1449;00:00:00;2;2;0.0;168.1;136.9;159.4
2018-06-25;1449;00:00:00;2;2;0.0;168.1;136.9;159.4
2018-06-26;1449;00:00:00;2;2;0.0;168.1;136.9;159.4
2018-06-27;1449;00:00:00;2;2;0.0;168.1;136.9;159.4
2018-06-28;1449;00:00:00;2;2;0.0;168.1;136.9;159.4
2018-06-29;1449;00:00:00;2;2;0.0;168.1;136.9;159.4
2018-06-30;1449;00:00:00;2;2;0.0;168.1;136.9;159.4
2018-07-01;1449;00:00:00;2;2;0.0;168.1;136.9;159.4
2018-07-02;1449;00:00:00;2;2;0.0;168.1;136.9;159.4
2018-07-03;1449;00:00:00;2;2;0.0;168.1;136.9;159.4
2018-07-04;1449;00:00:00;2;2;0.0;168.1;136.9;159.4
2018-07-05;1449;00:00:00;2;2;0.0;168.1;136.9;159.4
2018-07-06;1449;00:00:00;2;2;0.0;168.1;136.9;159.4
2018-07-07;1449;00:00:00;2;2;0.0;168.1;136.9;159.4
2018-07-08;1449;00:00:00;2;2;0.0;168.1;136.9;159.4
2018-07-09;1449;00:00:00;2;2;0.0;168.1;136.9;159.4
2018-07-10;1449;00:00:00;2;2;0.0;168.1;136.9;159.4
2018-07-11;1449;00:00:00;2;2;0.0;168.1;136.9;159.4
2018-07-12;1449;00:00:00;2;2;0.0;168.1;136.9;159.4
2018-07-13;1449;00:00:00;2;2;0.0;168.1;136.9;159.4
2018-07-14;1449;00:00:00;2;2;0.0;168.1;136.9;159.4
2018-07-15;1449;00:00:00;2;2;0.0;168.1;136.9;159.4
2018-07-16;1449;00:00:00;2;2;0.0;168.1;136.9;159.4
2018-07-17;1449;00:00:00;2;2;0.0;168.1;136.9;159.4
2018-07-18;1449;00:00:00;2;2;0.0;168.1;136.9;159.4
2018-07-19;1449;00:00:00;2;2;0.0;168.1;136.9;159.4
2018-07-20;1449;00:00:00;2;2;0.0;168.1;136.9;159.4
2018-07-21;1449;00:00:00;2;2;0.0;168.1;136.9;159.4
2018-07-22;1449;00:00:00;2;2;0.0;168.1;136.9;159.4
2018-07-23;1449;00:00:00;2;2;0.0;168.1;136.9;159.4
2018-07-24;1449;00:00:00;2;2;0.0;168.1;136.9;159.4
2018-07-25;1449;00:00:00;2;2;0.0;168.1;136.9;159.4
2018-07-26;1449;00:00:00;2;2;0.0;168.1;136.9;159.4
2018-07-27;1449;00:00:00;2;2;0.0;168.1;136.9;159.4
2018-07-28;1449;00:00:00;2;2;0.0;168.1;136.9;159.4
2018-07-29;1449;00:00:00;2;2;0.0;168.1;136.9;159.4
2018-07-30;1449;00:00:00;2;2;0.0;168.1;136.9;159.4
2018-07-31;1449;00:00:00;2;2;0.0;168.1;136.9;159.4
2018-01-01;1442;00:00:00;1;4;0.0;168.1;136.9;159.4
2018-01-02;1442;00:00:00;1;4;0.0;168.1;136.9;159.4
2018-01-03;1442;00:00:00;1;4;0.0;168.1;136.9;159.4
2018-01-04;1442;00:00:00;1;4;0.0;168.1;136.9;159.4
2018-01-05;1442;00:00:00;1;4;0.0;168.1;136.9;159.4
2018-01-06;1442;00:00:00;1;4;0.0;168.1;136.9;159.4
2018-01-07;1442;00:00:00;1;4;0.0;168.1;136.9;159.4
2018-01-08;1442;00:00:00;1;4;0.0;168.1;136.9;159.4
2018-01-09;1442;00:00:00;1;4;0.0;168.1;136.9;159.4
2018-01-10;1442;00:00:00;1;4;0.0;168.1;136.9;159.4
2018-01-11;1442;00:00:00;1;4;0.0;168.1;136.9;159.4
2018-01-12;1442;00:00:00;1;4;0.0;168.1;136.9;159.4
2018-01-13;1442;00:00:00;1;4;0.0;168.1;136.9;159.4
2018-01-14;1442;00:00:00;1;4;0.0;168.1;136.9;159.4
2018-01-15;1442;00:00:00;1;4;0.0;168.1;136.9;159.4
2018-01-16;1442;00:00:00;1;4;0.0;168.1;136.9;159.4
2018-01-17;1442;00:00:00;1;4;0.0;168.1;136.9;159.4
2018-01-18;1442;00:00:00;1;4;0.0;168.1;136.9;159.4
2018-01-19;1442;00:00:00;1;4;0.0;168.1;136.9;159.4
2018-01-20;1442;00:00:00;1;4;0.0;168.1;136.9;159.4
2018-01-21;1442;00:00:00;1;4;0.0;168.1;136.9;159.4
2018-01-22;1442;00:00:00;1;4;0.0;168.1;136.9;159.4
2018-01-23;1442;00:00:00;1;4;0.0;168.1;136.9;159.4
2018-01-24;1442;00:00:00;1;4;0.0;168.1;136.9;159.4
2018-01-25;1442;00:00:00;1;4;0.0;168.1;136.9;159.4
2018-01-26;1442;00:00:00;1;4;0.0;168.1;136.9;159.4
2018-01-27;1442;00:00:00;1;4;0.0;168.1;136.9;159.4
2018-01-28;1442;00:00:00;1;4;0.0;168.1;136.9;159.4
2018-01-29;1442;00:00:00;1;4;0.0;168.1;136.9;159.4
2018-01-30;1442;00:00:00;1;4;0.0;168.1;136.9;159.4
2018-01-31;1442;00:00:00;1;4;0.0;168.1;136.9;159.4
2018-02-01;1442;00:00:00;1;4;0.0;168.1;136.9;159.4
2018-02-02;1442;00:00:00;1;4;0.0;168.1;136.9;159.4
2018-02-03;1442;00:00:00;1;4;0.0;168.1;136.9;159.4
2018-02-04;1442;00:00:00;1;4;0.0;168.1;136.9;159.4
2018-02-05;1442;00:00:00;1;4;0.0;168.1;136.9;159.4
2018-02-06;1442;00:00:00;1;4;0.0;168.1;136.9;159.4
2018-02-07;1442;00:00:00;1;4;0.0;168.1;136.9;138.8
2018-02-08;1442;00:00:00;1;4;0.0;168.1;136.9;138.8
2018-02-09;1442;00:00:00;1;4;0.0;168.1;136.9;138.8
2018-02-10;1442;00:00:00;1;4;0.0;168.1;136.9;138.8
2018-02-11;1442;00:00:00;1;4;0.0;168.1;136.9;138.8
2018-02-12;1442;00:00:00;1;4;0.0;168.1;136.9;138.8
2018-02-13;1442;00:00:00;1;4;0.0;168.1;136.9;138.8
2018-02-14;1442;00:00:00;1;4;0.0;168.1;136.9;138.8
2018-02-15;1442;00:00:00;1;4;0.0;168.1;136.9;138.8
2018-02-16;1442;00:00:00;1;4;0.0;168.1;136.9;138.8
2018-02-17;1442;00:00:00;1;4;0.0;168.1;136.9;138.8
2018-02-18;1442;00:00:00;1;4;0.0;168.1;136.9;138.8
2018-02-19;1442;00:00:00;1;4;0.0;168.1;136.9;138.8
2018-02-20;1442;00:00:00;1;4;0.0;168.1;136.9;138.8
2018-02-21;1442;00:00:00;1;4;0.0;168.1;136.9;138.8
2018-02-22;1442;00:00:00;1;4;0.0;168.1;136.9;138.8
2018-02-23;1442;00:00:00;1;4;0.0;168.1;136.9;138.8
2018-02-24;1442;00:00:00;1;4;0.0;168.1;136.9;138.8
2018-02-25;1442;00:00:00;1;4;0.0;168.1;136.9;138.8
2018-02-26;1442;00:00:00;1;4;0.0;168.1;136.9;138.8
2018-02-27;1442;00:00:00;1;4;0.0;168.1;136.9;138.8
2018-02-28;1442;00:00:00;1;4;0.0;168.1;136.9;138.8
2018-03-01;1442;00:00:00;1;4;0.0;168.1;136.9;138.8
2018-03-02;1442;00:00:00;1;4;0.0;168.1;136.9;138.8
2018-03-03;1442;00:00:00;1;4;0.0;168.1;136.9;138.8
2018-03-04;1442;00:00:00;1;4;0.0;168.1;136.9;138.8
2018-03-05;1442;00:00:00;1;4;0.0;168.1;136.9;138.8
2018-03-06;1442;00:00:00;1;4;0.0;168.1;136.9;138.8
2018-03-07;1442;00:00:00;1;4;0.0;168.1;136.9;138.8
2018-03-08;1442;00:00:00;1;4;0.0;168.1;136.9;148.3
2018-03-09;1442;00:00:00;1;4;0.0;168.1;136.9;148.3
2018-03-10;1442;00:00:00;1;4;0.0;168.1;136.9;148.3
2018-03-11;1442;00:00:00;1;4;0.0;168.1;136.9;148.3
2018-03-12;1442;00:00:00;1;4;0.0;168.1;136.9;148.3
2018-03-13;1442;00:00:00;1;4;0.0;168.1;136.9;148.3
2018-03-14;1442;00:00:00;1;4;0.0;168.1;136.9;148.3
2018-03-15;1442;00:00:00;1;4;0.0;168.1;136.9;148.3
2018-03-16;1442;00:00:00;1;4;0.0;168.1;136.9;148.3
2018-03-17;1442;00:00:00;1;4;0.0;168.1;136.9;148.3
2018-03-18;1442;00:00:00;1;4;0.0;168.1;136.9;148.3
2018-03-19;1442;00:00:00;1;4;0.0;168.1;136.9;148.3
2018-03-20;1442;00:00:00;1;4;0.0;168.1;136.9;148.3
2018-03-21;1442;00:00:00;1;4;0.0;168.1;136.9;148.3
2018-03-22;1442;00:00:00;1;4;0.0;168.1;136.9;148.3
2018-03-23;1442;00:00:00;1;4;0.0;168.1;136.9;148.3
2018-03-24;1442;00:00:00;1;4;0.0;168.1;136.9;148.3
2018-03-25;1442;00:00:00;1;4;0.0;168.1;136.9;148.3
2018-03-26;1442;00:00:00;1;4;0.0;168.1;136.9;148.3
2018-03-27;1442;00:00:00;1;4;0.0;168.1;136.9;148.3
2018-03-28;1442;00:00:00;1;4;0.0;168.1;136.9;148.3
2018-03-29;1442;00:00:00;1;4;0.0;168.1;136.9;148.3
2018-03-30;1442;00:00:00;1;4;0.0;168.1;136.9;148.3
2018-03-31;1442;00:00:00;1;4;0.0;168.1;136.9;148.3
2018-04-01;1442;00:00:00;1;4;0.0;168.1;136.9;148.3
2018-04-02;1442;00:00:00;1;4;0.0;168.1;136.9;148.3
2018-04-03;1442;00:00:00;1;4;0.0;168.1;136.9;148.3
2018-04-04;1442;00:00:00;1;4;0.0;168.1;136.9;148.3
2018-04-05;1442;00:00:00;1;4;0.0;168.1;136.9;148.3
2018-04-06;1442;00:00:00;1;4;0.0;168.1;136.9;148.3
2018-04-07;1442;00:00:00;1;4;0.0;168.1;136.9;148.3
2018-04-08;1442;00:00:00;1;4;0.0;168.1;136.9;148.3
2018-04-09;1442;00:00:00;1;4;0.0;168.1;136.9;148.3
2018-04-10;1442;00:00:00;1;4;0.0;168.1;136.9;148.3
2018-04-11;1442;00:00:00;1;4;0.0;168.1;136.9;148.3
2018-04-12;1442;00:00:00;1;4;0.0;168.1;136.9;148.3
2018-04-13;1442;00:00:00;1;4;0.0;168.1;136.9;154.4
2018-04-14;1442;00:00:00;1;4;0.0;168.1;136.9;154.4
2018-04-15;1442;00:00:00;1;4;0.0;168.1;136.9;154.4
2018-04-16;1442;00:00:00;1;4;0.0;168.1;136.9;154.4
2018-04-17;1442;00:00:00;1;4;0.0;168.1;136.9;154.4
2018-04-18;1442;00:00:00;1;4;0.0;168.1;136.9;154.4
2018-04-19;1442;00:00:00;1;4;0.0;168.1;136.9;154.4
2018-04-20;1442;00:00:00;1;4;0.0;168.1;136.9;154.4
2018-04-21;1442;00:00:00;1;4;0.0;168.1;136.9;154.4
2018-04-24;1442;00:00:00;1;4;0.0;168.1;136.9;154.4
2018-04-25;1442;00:00:00;1;4;0.0;168.1;136.9;154.4
2018-04-26;1442;00:00:00;1;4;0.0;168.1;136.9;154.4
2018-04-27;1442;00:00:00;1;4;0.0;168.1;136.9;154.4
2018-04-28;1442;00:00:00;1;4;0.0;168.1;136.9;154.4
2018-04-29;1442;00:00:00;1;4;0.0;168.1;136.9;154.4
2018-04-30;1442;00:00:00;1;4;0.0;168.1;136.9;154.4
2018-05-01;1442;00:00:00;1;4;0.0;168.1;136.9;154.4
2018-05-02;1442;00:00:00;1;4;0.0;168.1;136.9;156.8
2018-05-03;1442;00:00:00;1;4;0.0;168.1;136.9;156.8
2018-05-04;1442;00:00:00;1;4;0.0;168.1;136.9;156.8
2018-05-05;1442;00:00:00;1;4;0.0;168.1;136.9;156.8
2018-05-06;1442;00:00:00;1;4;0.0;168.1;136.9;156.8
2018-05-07;1442;00:00:00;1;4;0.0;168.1;136.9;156.8
2018-05-08;1442;00:00:00;1;4;0.0;168.1;136.9;156.8
2018-05-09;1442;00:00:00;1;4;0.0;168.1;136.9;156.8
2018-05-10;1442;00:00:00;1;4;0.0;168.1;136.9;156.8
2018-05-11;1442;00:00:00;1;4;0.0;168.1;136.9;156.8
2018-05-12;1442;00:00:00;1;4;0.0;168.1;136.9;156.8
2018-05-13;1442;00:00:00;1;4;0.0;168.1;136.9;156.8
2018-05-14;1442;00:00:00;1;4;0.0;168.1;136.9;156.8
2018-05-15;1442;00:00:00;1;4;0.0;168.1;136.9;156.8
2018-05-16;1442;00:00:00;1;4;0.0;168.1;136.9;156.8
2018-05-17;1442;00:00:00;1;4;0.0;168.1;136.9;156.8
2018-05-18;1442;00:00:00;1;4;0.0;168.1;136.9;156.8
2018-05-19;1442;00:00:00;1;4;0.0;168.1;136.9;156.8
2018-05-20;1442;00:00:00;1;4;0.0;168.1;136.9;156.8
2018-05-21;1442;00:00:00;1;4;0.0;168.1;136.9;156.8
2018-05-22;1442;00:00:00;1;4;0.0;168.1;136.9;156.8
2018-05-23;1442;00:00:00;1;4;0.0;168.1;136.9;156.8
2018-05-24;1442;00:00:00;1;4;0.0;168.1;136.9;156.8
2018-05-25;1442;00:00:00;1;4;0.0;168.1;136.9;156.8
2018-05-26;1442;00:00:00;1;4;0.0;168.1;136.9;156.8
2018-05-27;1442;00:00:00;1;4;0.0;168.1;136.9;156.8
2018-05-28;1442;00:00:00;1;4;0.0;168.1;136.9;156.8
2018-05-29;1442;00:00:00;1;4;0.0;168.1;136.9;156.8
2018-05-30;1442;00:00:00;1;4;0.0;168.1;136.9;156.8
2018-05-31;1442;00:00:00;1;4;0.0;168.1;136.9;156.8
2018-06-01;1442;00:00:00;1;4;0.0;168.1;136.9;156.8
2018-06-02;1442;00:00:00;1;4;0.0;168.1;136.9;156.8
2018-06-03;1442;00:00:00;1;4;0.0;168.1;136.9;156.8
2018-06-04;1442;00:00:00;1;4;0.0;168.1;136.9;156.8
2018-06-05;1442;00:00:00;1;4;0.0;168.1;136.9;156.8
2018-06-06;1442;00:00:00;1;4;0.0;168.1;136.9;156.8
2018-06-07;1442;00:00:00;1;4;0.0;168.1;136.9;156.8
2018-06-08;1442;00:00:00;1;4;0.0;168.1;136.9;158.1
2018-06-09;1442;00:00:00;1;4;0.0;168.1;136.9;158.1
2018-06-10;1442;00:00:00;1;4;0.0;168.1;136.9;158.1
2018-06-11;1442;00:00:00;1;4;0.0;168.1;136.9;158.1
2018-06-12;1442;00:00:00;1;4;0.0;168.1;136.9;158.1
2018-06-13;1442;00:00:00;1;4;0.0;168.1;136.9;158.1
2018-06-14;1442;00:00:00;1;4;0.0;168.1;136.9;158.1
2018-06-15;1442;00:00:00;1;4;0.0;168.1;136.9;158.1
2018-06-16;1442;00:00:00;1;4;0.0;168.1;136.9;158.1
2018-06-17;1442;00:00:00;1;4;0.0;168.1;136.9;158.1
2018-06-18;1442;00:00:00;1;4;0.0;168.1;136.9;158.1
2018-06-19;1442;00:00:00;1;4;0.0;168.1;136.9;158.1
2018-06-20;1442;00:00:00;1;4;0.0;168.1;136.9;158.1
2018-06-21;1442;00:00:00;1;4;0.0;168.1;136.9;158.1
2018-06-22;1442;00:00:00;1;4;0.0;168.1;136.9;158.1
2018-06-23;1442;00:00:00;1;4;0.0;168.1;136.9;158.1
2018-06-24;1442;00:00:00;1;4;0.0;168.1;136.9;158.1
2018-06-25;1442;00:00:00;1;4;0.0;168.1;136.9;158.1
2018-06-26;1442;00:00:00;1;4;0.0;168.1;136.9;158.1
2018-06-27;1442;00:00:00;1;4;0.0;168.1;136.9;158.1
2018-06-28;1442;00:00:00;1;4;0.0;168.1;136.9;158.1
2018-06-29;1442;00:00:00;1;4;0.0;168.1;136.9;158.1
2018-06-30;1442;00:00:00;1;4;0.0;168.1;136.9;158.1
2018-07-01;1442;00:00:00;1;4;0.0;168.1;136.9;158.1
2018-07-02;1442;00:00:00;1;4;0.0;168.1;136.9;158.1
2018-07-03;1442;00:00:00;1;4;0.0;168.1;136.9;158.1
2018-07-04;1442;00:00:00;1;4;0.0;168.1;136.9;158.1
2018-07-05;1442;00:00:00;1;4;0.0;168.1;136.9;158.1
2018-07-06;1442;00:00:00;1;4;0.0;168.1;136.9;158.1
2018-07-07;1442;00:00:00;1;4;0.0;168.1;136.9;158.1
2018-07-08;1442;00:00:00;1;4;0.0;168.1;136.9;158.1
2018-07-09;1442;00:00:00;1;4;0.0;168.1;136.9;158.1
2018-07-10;1442;00:00:00;1;4;0.0;168.1;136.9;154.7
2018-07-11;1442;00:00:00;1;4;0.0;168.1;136.9;154.7
2018-07-12;1442;00:00:00;1;4;0.0;168.1;136.9;154.7
2018-07-13;1442;00:00:00;1;4;0.0;168.1;136.9;154.7
2018-07-15;1442;00:00:00;1;4;0.0;168.1;136.9;154.7
2018-07-16;1442;00:00:00;1;4;0.0;168.1;136.9;154.7
2018-07-17;1442;00:00:00;1;4;0.0;168.1;136.9;154.7
2018-07-18;1442;00:00:00;1;4;0.0;168.1;136.9;154.7
2018-07-19;1442;00:00:00;1;4;0.0;168.1;136.9;154.7
2018-07-20;1442;00:00:00;1;4;0.0;168.1;136.9;154.7
2018-07-21;1442;00:00:00;1;4;0.0;168.1;136.9;154.7
2018-07-22;1442;00:00:00;1;4;0.0;168.1;136.9;154.7
2018-07-23;1442;00:00:00;1;4;0.0;168.1;136.9;154.7
2018-07-24;1442;00:00:00;1;4;0.0;168.1;136.9;154.7
2018-07-25;1442;00:00:00;1;4;0.0;168.1;136.9;154.7
2018-07-26;1442;00:00:00;1;4;0.0;168.1;136.9;154.7
2018-07-27;1442;00:00:00;1;4;0.0;168.1;136.9;145.6
2018-07-28;1442;00:00:00;1;4;0.0;168.1;136.9;145.6
2018-07-29;1442;00:00:00;1;4;0.0;168.1;136.9;145.6
2018-07-30;1442;00:00:00;1;4;0.0;168.1;136.9;145.6
2018-07-31;1442;00:00:00;1;4;0.0;168.1;136.9;145.6
2018-01-01;1441;00:00:00;1;4;0.0;168.1;136.9;66.2
2018-01-02;1441;00:00:00;1;4;0.0;168.1;136.9;66.2
2018-01-03;1441;00:00:00;1;4;0.0;168.1;136.9;66.2
2018-01-04;1441;00:00:00;1;4;0.0;168.1;136.9;66.2
2018-01-05;1441;00:00:00;1;4;0.0;168.1;136.9;66.2
2018-01-06;1441;00:00:00;1;4;0.0;168.1;136.9;66.2
2018-01-07;1441;00:00:00;1;4;0.0;168.1;136.9;66.2
2018-01-08;1441;00:00:00;1;4;0.0;168.1;136.9;66.2
2018-01-09;1441;00:00:00;1;4;0.0;168.1;136.9;66.2
2018-01-10;1441;00:00:00;1;4;0.0;168.1;136.9;66.2
2018-01-11;1441;00:00:00;1;4;0.0;168.1;136.9;66.2
2018-01-12;1441;00:00:00;1;4;0.0;168.1;136.9;71.4
2018-01-13;1441;00:00:00;1;4;0.0;168.1;136.9;71.4
2018-01-14;1441;00:00:00;1;4;0.0;168.1;136.9;71.4
2018-01-15;1441;00:00:00;1;4;0.0;168.1;136.9;71.4
2018-01-16;1441;00:00:00;1;4;0.0;168.1;136.9;71.4
2018-01-17;1441;00:00:00;1;4;0.0;168.1;136.9;71.4
2018-01-18;1441;00:00:00;1;4;0.0;168.1;136.9;71.4
2018-01-19;1441;00:00:00;1;4;0.0;168.1;136.9;71.4
2018-01-20;1441;00:00:00;1;4;0.0;168.1;136.9;71.4
2018-01-21;1441;00:00:00;1;4;0.0;168.1;136.9;71.4
2018-01-22;1441;00:00:00;1;4;0.0;168.1;136.9;71.4
2018-01-23;1441;00:00:00;1;4;0.0;168.1;136.9;71.4
2018-01-24;1441;00:00:00;1;4;0.0;168.1;136.9;71.4
2018-01-25;1441;00:00:00;1;4;0.0;168.1;136.9;71.4
2018-01-26;1441;00:00:00;1;4;0.0;168.1;136.9;71.4
2018-01-27;1441;00:00:00;1;4;0.0;168.1;136.9;71.4
2018-01-28;1441;00:00:00;1;4;0.0;168.1;136.9;71.4
2018-01-29;1441;00:00:00;1;4;0.0;168.1;136.9;71.4
2018-01-30;1441;00:00:00;1;4;0.0;168.1;136.9;71.4
2018-01-31;1441;00:00:00;1;4;0.0;168.1;136.9;71.4
2018-02-01;1441;00:00:00;1;4;0.0;168.1;136.9;71.4
2018-02-02;1441;00:00:00;1;4;0.0;168.1;136.9;71.4
2018-02-03;1441;00:00:00;1;4;0.0;168.1;136.9;71.7
2018-02-04;1441;00:00:00;1;4;0.0;168.1;136.9;71.7
2018-02-05;1441;00:00:00;1;4;0.0;168.1;136.9;71.7
2018-02-06;1441;00:00:00;1;4;0.0;168.1;136.9;71.7
2018-02-07;1441;00:00:00;1;4;0.0;168.1;136.9;71.7
2018-02-08;1441;00:00:00;1;4;0.0;168.1;136.9;71.7
2018-02-09;1441;00:00:00;1;4;0.0;168.1;136.9;71.7
2018-02-10;1441;00:00:00;1;4;0.0;168.1;136.9;71.7
2018-02-11;1441;00:00:00;1;4;0.0;168.1;136.9;71.7
2018-02-12;1441;00:00:00;1;4;0.0;168.1;136.9;71.7
2018-02-13;1441;00:00:00;1;4;0.0;168.1;136.9;71.7
2018-02-14;1441;00:00:00;1;4;0.0;168.1;136.9;71.7
2018-02-15;1441;00:00:00;1;4;0.0;168.1;136.9;71.7
2018-02-16;1441;00:00:00;1;4;0.0;168.1;136.9;71.7
2018-02-17;1441;00:00:00;1;4;0.0;168.1;136.9;71.7
2018-02-18;1441;00:00:00;1;4;0.0;168.1;136.9;71.7
2018-02-19;1441;00:00:00;1;4;0.0;168.1;136.9;71.7
2018-02-20;1441;00:00:00;1;4;0.0;168.1;136.9;71.7
2018-02-21;1441;00:00:00;1;4;0.0;168.1;136.9;71.7
2018-02-22;1441;00:00:00;1;4;0.0;168.1;136.9;71.7
2018-02-23;1441;00:00:00;1;4;0.0;168.1;136.9;71.7
2018-02-24;1441;00:00:00;1;4;0.0;168.1;136.9;71.7
2018-02-25;1441;00:00:00;1;4;0.0;168.1;136.9;71.7
2018-02-26;1441;00:00:00;1;4;0.0;168.1;136.9;71.7
2018-02-27;1441;00:00:00;1;4;0.0;168.1;136.9;71.7
2018-02-28;1441;00:00:00;1;4;0.0;168.1;136.9;71.7
2018-03-01;1441;00:00:00;1;4;0.0;168.1;136.9;71.7
2018-03-02;1441;00:00:00;1;4;0.0;168.1;136.9;71.7
2018-03-03;1441;00:00:00;1;4;0.0;168.1;136.9;71.7
2018-03-04;1441;00:00:00;1;4;0.0;168.1;136.9;71.7
2018-03-05;1441;00:00:00;1;4;0.0;168.1;136.9;71.7
2018-03-06;1441;00:00:00;1;4;0.0;168.1;136.9;71.7
2018-03-07;1441;00:00:00;1;4;0.0;168.1;136.9;71.7
2018-03-08;1441;00:00:00;1;4;0.0;168.1;136.9;71.7
2018-03-09;1441;00:00:00;1;4;0.0;168.1;136.9;71.7
2018-03-10;1441;00:00:00;1;4;0.0;168.1;136.9;63.4
2018-03-11;1441;00:00:00;1;4;0.0;168.1;136.9;63.4
2018-03-12;1441;00:00:00;1;4;0.0;168.1;136.9;63.4
2018-03-13;1441;00:00:00;1;4;0.0;168.1;136.9;63.4
2018-03-14;1441;00:00:00;1;4;0.0;168.1;136.9;63.4
2018-03-15;1441;00:00:00;1;4;0.0;168.1;136.9;63.4
2018-03-16;1441;00:00:00;1;4;0.0;168.1;136.9;63.4
2018-03-17;1441;00:00:00;1;4;0.0;168.1;136.9;63.4
2018-03-18;1441;00:00:00;1;4;0.0;168.1;136.9;63.4
2018-03-19;1441;00:00:00;1;4;0.0;168.1;136.9;63.4
2018-03-20;1441;00:00:00;1;4;0.0;168.1;136.9;63.4
2018-03-21;1441;00:00:00;1;4;0.0;168.1;136.9;63.4
2018-03-22;1441;00:00:00;1;4;0.0;168.1;136.9;63.4
2018-03-23;1441;00:00:00;1;4;0.0;168.1;136.9;63.4
2018-03-24;1441;00:00:00;1;4;0.0;168.1;136.9;63.4
2018-03-25;1441;00:00:00;1;4;0.0;168.1;136.9;63.4
2018-03-26;1441;00:00:00;1;4;0.0;168.1;136.9;63.4
2018-03-27;1441;00:00:00;1;4;0.0;168.1;136.9;63.4
2018-03-28;1441;00:00:00;1;4;0.0;168.1;136.9;63.4
2018-03-29;1441;00:00:00;1;4;0.0;168.1;136.9;63.4
2018-03-30;1441;00:00:00;1;4;0.0;168.1;136.9;63.4
2018-03-31;1441;00:00:00;1;4;0.0;168.1;136.9;63.4
2018-04-01;1441;00:00:00;1;4;0.0;168.1;136.9;63.4
2018-04-02;1441;00:00:00;1;4;0.0;168.1;136.9;81.1
2018-04-03;1441;00:00:00;1;4;0.0;168.1;136.9;81.1
2018-04-04;1441;00:00:00;1;4;0.0;168.1;136.9;81.1
2018-04-05;1441;00:00:00;1;4;0.0;168.1;136.9;81.1
2018-04-06;1441;00:00:00;1;4;0.0;168.1;136.9;81.1
2018-04-07;1441;00:00:00;1;4;0.0;168.1;136.9;81.1
2018-04-08;1441;00:00:00;1;4;0.0;168.1;136.9;81.1
2018-04-09;1441;00:00:00;1;4;0.0;168.1;136.9;81.1
2018-04-10;1441;00:00:00;1;4;0.0;168.1;136.9;81.1
2018-04-11;1441;00:00:00;1;4;0.0;168.1;136.9;81.1
2018-04-12;1441;00:00:00;1;4;0.0;168.1;136.9;81.1
2018-04-13;1441;00:00:00;1;4;0.0;168.1;136.9;81.1
2018-04-14;1441;00:00:00;1;4;0.0;168.1;136.9;81.1
2018-04-15;1441;00:00:00;1;4;0.0;168.1;136.9;81.1
2018-04-16;1441;00:00:00;1;4;0.0;168.1;136.9;81.1
2018-04-17;1441;00:00:00;1;4;0.0;168.1;136.9;81.1
2018-04-18;1441;00:00:00;1;4;0.0;168.1;136.9;81.1
2018-04-19;1441;00:00:00;1;4;0.0;168.1;136.9;81.1
2018-04-20;1441;00:00:00;1;4;0.0;168.1;136.9;81.1
2018-04-21;1441;00:00:00;1;4;0.0;168.1;136.9;81.1
2018-04-25;1441;00:00:00;1;4;0.0;168.1;136.9;81.1
2018-04-26;1441;00:00:00;1;4;0.0;168.1;136.9;81.1
2018-04-27;1441;00:00:00;1;4;0.0;168.1;136.9;81.1
2018-04-28;1441;00:00:00;1;4;0.0;168.1;136.9;81.1
2018-04-29;1441;00:00:00;1;4;0.0;168.1;136.9;81.1
2018-04-30;1441;00:00:00;1;4;0.0;168.1;136.9;81.1
2018-05-01;1441;00:00:00;1;4;0.0;168.1;136.9;81.1
2018-05-02;1441;00:00:00;1;4;0.0;168.1;136.9;81.1
2018-05-03;1441;00:00:00;1;4;0.0;168.1;136.9;64.7
2018-05-04;1441;00:00:00;1;4;0.0;168.1;136.9;64.7
2018-05-05;1441;00:00:00;1;4;0.0;168.1;136.9;64.7
2018-05-06;1441;00:00:00;1;4;0.0;168.1;136.9;64.7
2018-05-07;1441;00:00:00;1;4;0.0;168.1;136.9;64.7
